LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
537,Jun,30,20:16:26,combo,sshd(pam_unix),19208.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
538,Jun,30,20:16:30,combo,sshd(pam_unix),19222.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
539,Jun,30,20:53:04,combo,klogind,19272.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*>: Permission denied in replay cache code
540,Jun,30,20:53:04,combo,klogind,19272.0,Kerberos authentication failed,E61,Kerberos authentication failed
541,Jun,30,20:53:04,combo,klogind,19287.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*>: Permission denied in replay cache code
542,Jun,30,20:53:04,combo,klogind,19287.0,Kerberos authentication failed,E61,Kerberos authentication failed
543,Jun,30,20:53:04,combo,klogind,19286.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*>: Permission denied in replay cache code
544,Jun,30,20:53:04,combo,klogind,19286.0,Kerberos authentication failed,E61,Kerberos authentication failed
545,Jun,30,20:53:04,combo,klogind,19271.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*>: Permission denied in replay cache code
546,Jun,30,20:53:04,combo,klogind,19271.0,Kerberos authentication failed,E61,Kerberos authentication failed
547,Jun,30,20:53:04,combo,klogind,19270.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*>: Permission denied in replay cache code
548,Jun,30,20:53:04,combo,klogind,19270.0,Kerberos authentication failed,E61,Kerberos authentication failed
549,Jun,30,20:53:04,combo,klogind,19269.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*>: Permission denied in replay cache code
550,Jun,30,20:53:04,combo,klogind,19269.0,Kerberos authentication failed,E61,Kerberos authentication failed
551,Jun,30,20:53:04,combo,klogind,19268.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*>: Permission denied in replay cache code
552,Jun,30,20:53:04,combo,klogind,19288.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*>: Permission denied in replay cache code
553,Jun,30,20:53:04,combo,klogind,19274.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
554,Jun,30,20:53:04,combo,klogind,19268.0,Kerberos authentication failed,E61,Kerberos authentication failed
555,Jun,30,20:53:04,combo,klogind,19288.0,Kerberos authentication failed,E61,Kerberos authentication failed
556,Jun,30,20:53:04,combo,klogind,19274.0,Kerberos authentication failed,E61,Kerberos authentication failed
557,Jun,30,20:53:06,combo,klogind,19266.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
558,Jun,30,20:53:06,combo,klogind,19266.0,Kerberos authentication failed,E61,Kerberos authentication failed
559,Jun,30,20:53:06,combo,klogind,19267.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
560,Jun,30,20:53:06,combo,klogind,19267.0,Kerberos authentication failed,E61,Kerberos authentication failed
561,Jun,30,20:53:06,combo,klogind,19278.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
562,Jun,30,20:53:06,combo,klogind,19278.0,Kerberos authentication failed,E61,Kerberos authentication failed
563,Jun,30,20:53:06,combo,klogind,19273.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
564,Jun,30,20:53:06,combo,klogind,19273.0,Kerberos authentication failed,E61,Kerberos authentication failed
565,Jun,30,20:53:06,combo,klogind,19276.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
566,Jun,30,20:53:06,combo,klogind,19276.0,Kerberos authentication failed,E61,Kerberos authentication failed
567,Jun,30,20:53:06,combo,klogind,19275.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
568,Jun,30,20:53:06,combo,klogind,19275.0,Kerberos authentication failed,E61,Kerberos authentication failed
569,Jun,30,20:53:06,combo,klogind,19277.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
570,Jun,30,20:53:06,combo,klogind,19277.0,Kerberos authentication failed,E61,Kerberos authentication failed
571,Jun,30,20:53:06,combo,klogind,19279.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
572,Jun,30,20:53:06,combo,klogind,19279.0,Kerberos authentication failed,E61,Kerberos authentication failed
573,Jun,30,20:53:06,combo,klogind,19280.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
574,Jun,30,20:53:06,combo,klogind,19281.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
575,Jun,30,20:53:06,combo,klogind,19282.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
576,Jun,30,20:53:06,combo,klogind,19280.0,Kerberos authentication failed,E61,Kerberos authentication failed
577,Jun,30,20:53:06,combo,klogind,19283.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
578,Jun,30,20:53:06,combo,klogind,19281.0,Kerberos authentication failed,E61,Kerberos authentication failed
579,Jun,30,20:53:06,combo,klogind,19285.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
580,Jun,30,20:53:06,combo,klogind,19284.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*>: Software caused connection abort
581,Jun,30,20:53:06,combo,klogind,19282.0,Kerberos authentication failed,E61,Kerberos authentication failed
582,Jun,30,20:53:06,combo,klogind,19283.0,Kerberos authentication failed,E61,Kerberos authentication failed
583,Jun,30,20:53:06,combo,klogind,19285.0,Kerberos authentication failed,E61,Kerberos authentication failed
584,Jun,30,20:53:06,combo,klogind,19284.0,Kerberos authentication failed,E61,Kerberos authentication failed
585,Jun,30,22:16:32,combo,sshd(pam_unix),19432.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
586,Jun,30,22:16:32,combo,sshd(pam_unix),19431.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
587,Jun,30,22:16:32,combo,sshd(pam_unix),19433.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
588,Jun,30,22:16:32,combo,sshd(pam_unix),19434.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
589,Jun,30,22:16:32,combo,sshd(pam_unix),19435.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
590,Jun,30,22:16:32,combo,sshd(pam_unix),19436.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
591,Jun,30,22:16:32,combo,sshd(pam_unix),19438.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
592,Jun,30,22:16:32,combo,sshd(pam_unix),19437.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
593,Jun,30,22:16:32,combo,sshd(pam_unix),19432.0,session closed for user test,E101,session closed for user <*>
594,Jun,30,22:16:32,combo,sshd(pam_unix),19431.0,session closed for user test,E101,session closed for user <*>
595,Jun,30,22:16:32,combo,sshd(pam_unix),19439.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
596,Jun,30,22:16:32,combo,sshd(pam_unix),19440.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
597,Jun,30,22:16:32,combo,sshd(pam_unix),19434.0,session closed for user test,E101,session closed for user <*>
598,Jun,30,22:16:32,combo,sshd(pam_unix),19435.0,session closed for user test,E101,session closed for user <*>
599,Jun,30,22:16:33,combo,sshd(pam_unix),19433.0,session closed for user test,E101,session closed for user <*>
600,Jun,30,22:16:33,combo,sshd(pam_unix),19436.0,session closed for user test,E101,session closed for user <*>
601,Jun,30,22:16:33,combo,sshd(pam_unix),19437.0,session closed for user test,E101,session closed for user <*>
602,Jun,30,22:16:33,combo,sshd(pam_unix),19438.0,session closed for user test,E101,session closed for user <*>
603,Jun,30,22:16:33,combo,sshd(pam_unix),19439.0,session closed for user test,E101,session closed for user <*>
604,Jun,30,22:16:33,combo,sshd(pam_unix),19440.0,session closed for user test,E101,session closed for user <*>
605,Jul,1,00:21:28,combo,sshd(pam_unix),19630.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
606,Jul,1,00:21:28,combo,sshd(pam_unix),19628.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
607,Jul,1,00:21:30,combo,sshd(pam_unix),19640.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
608,Jul,1,00:21:30,combo,sshd(pam_unix),19642.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
609,Jul,1,00:21:30,combo,sshd(pam_unix),19632.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
610,Jul,1,00:21:31,combo,sshd(pam_unix),19643.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
611,Jul,1,00:21:31,combo,sshd(pam_unix),19631.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
612,Jul,1,00:21:32,combo,sshd(pam_unix),19636.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
613,Jul,1,00:21:32,combo,sshd(pam_unix),19645.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
614,Jul,1,00:21:35,combo,sshd(pam_unix),19637.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
615,Jul,1,04:05:17,combo,su(pam_unix),20298.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
616,Jul,1,04:05:18,combo,su(pam_unix),20298.0,session closed for user cyrus,E101,session closed for user <*>
617,Jul,1,04:05:19,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
618,Jul,1,04:11:35,combo,su(pam_unix),21530.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
619,Jul,1,04:11:36,combo,su(pam_unix),21530.0,session closed for user news,E101,session closed for user <*>
620,Jul,1,05:02:26,combo,sshd(pam_unix),21689.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
621,Jul,1,05:02:26,combo,sshd(pam_unix),21689.0,session closed for user test,E101,session closed for user <*>
622,Jul,1,05:02:26,combo,sshd(pam_unix),21691.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
623,Jul,1,05:02:26,combo,sshd(pam_unix),21691.0,session closed for user test,E101,session closed for user <*>
624,Jul,1,05:02:26,combo,sshd(pam_unix),21692.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
625,Jul,1,05:02:26,combo,sshd(pam_unix),21692.0,session closed for user test,E101,session closed for user <*>
626,Jul,1,05:02:27,combo,sshd(pam_unix),21693.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
627,Jul,1,05:02:27,combo,sshd(pam_unix),21693.0,session closed for user test,E101,session closed for user <*>
628,Jul,1,07:57:30,combo,ftpd,21952.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
629,Jul,1,07:57:30,combo,ftpd,21951.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
630,Jul,1,07:57:30,combo,ftpd,21957.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
631,Jul,1,07:57:30,combo,ftpd,21953.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
632,Jul,1,07:57:30,combo,ftpd,21954.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
633,Jul,1,07:57:30,combo,ftpd,21955.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
634,Jul,1,07:57:30,combo,ftpd,21950.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
635,Jul,1,07:57:30,combo,ftpd,21956.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
636,Jul,1,07:57:30,combo,ftpd,21958.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
637,Jul,1,07:57:30,combo,ftpd,21945.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
638,Jul,1,07:57:30,combo,ftpd,21959.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
639,Jul,1,07:57:30,combo,ftpd,21940.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
640,Jul,1,07:57:30,combo,ftpd,21941.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
641,Jul,1,07:57:30,combo,ftpd,21946.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
642,Jul,1,07:57:30,combo,ftpd,21937.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
643,Jul,1,07:57:30,combo,ftpd,21943.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
644,Jul,1,07:57:30,combo,ftpd,21944.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
645,Jul,1,07:57:30,combo,ftpd,21948.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
646,Jul,1,07:57:30,combo,ftpd,21947.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
647,Jul,1,07:57:30,combo,ftpd,21942.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
648,Jul,1,07:57:30,combo,ftpd,21938.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
649,Jul,1,07:57:30,combo,ftpd,21949.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
650,Jul,1,07:57:30,combo,ftpd,21939.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> (<*>) at <*>
651,Jul,1,09:14:43,combo,sshd(pam_unix),22099.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
652,Jul,1,09:14:43,combo,sshd(pam_unix),22104.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
653,Jul,1,09:14:43,combo,sshd(pam_unix),22104.0,session closed for user test,E101,session closed for user <*>
654,Jul,1,09:14:43,combo,sshd(pam_unix),22106.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
655,Jul,1,09:14:44,combo,sshd(pam_unix),22099.0,session closed for user test,E101,session closed for user <*>
656,Jul,1,09:14:44,combo,sshd(pam_unix),22112.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
657,Jul,1,09:14:44,combo,sshd(pam_unix),22106.0,session closed for user test,E101,session closed for user <*>
658,Jul,1,09:14:44,combo,sshd(pam_unix),22112.0,session closed for user test,E101,session closed for user <*>
659,Jul,1,10:56:41,combo,sshd(pam_unix),22272.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
660,Jul,1,10:56:41,combo,sshd(pam_unix),22269.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
661,Jul,1,10:56:41,combo,sshd(pam_unix),22277.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
662,Jul,1,10:56:42,combo,sshd(pam_unix),22271.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
663,Jul,1,10:56:42,combo,sshd(pam_unix),22273.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
664,Jul,1,10:56:42,combo,sshd(pam_unix),22270.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
665,Jul,1,10:56:43,combo,sshd(pam_unix),22268.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
