Date,Time,Level,Component,Content,EventId,EventTemplate
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24_piece0 stored as bytes in memory (estimated size 5.6 KB, free 393.0 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 24 took 10 ms,E11,Reading broadcast variable [NUM] took [NUM] ms
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24 stored as values in memory (estimated size 9.8 KB, free 402.8 KB)",E10,"Block [*] stored as values in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_1 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_4 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_3 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_2 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_0 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -96, init = 135, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -98, init = 139, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -99, init = 139, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 19, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 23, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = 18, init = 24, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 643,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 16.0 (TID 643),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 657,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 16.0 (TID 657),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 671,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 16.0 (TID 671),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 678,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 25,E9,Started reading broadcast variable [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 16.0 (TID 678),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 679,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 16.0 (TID 679),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 25 took 11 ms,E11,Reading broadcast variable [NUM] took [NUM] ms
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)",E10,"Block [*] stored as values in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_0 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_4 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_3 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_2 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_1 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -104, init = 143, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -104, init = 145, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 43, boot = -104, init = 146, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 692,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 17.0 (TID 692),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 706,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 17.0 (TID 706),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 716,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 17.0 (TID 716),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 718,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 26,E9,Started reading broadcast variable [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 17.0 (TID 718),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 719,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 17.0 (TID 719),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 26 took 10 ms,E11,Reading broadcast variable [NUM] took [NUM] ms
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)",E10,"Block [*] stored as values in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -69, init = 110, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -71, init = 110, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -73, init = 111, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 44, boot = -72, init = 115, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -71, init = 112, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 722,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 18.0 (TID 722),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 736,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 18.0 (TID 736),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 750,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 18.0 (TID 750),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 758,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 18.0 (TID 758),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 27,E9,Started reading broadcast variable [NUM]
17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 759,E2,Got assigned task [NUM]
17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 18.0 (TID 759),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27_piece0 stored as bytes in memory (estimated size 5.4 KB, free 395.0 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 27 took 10 ms,E11,Reading broadcast variable [NUM] took [NUM] ms
17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27 stored as values in memory (estimated size 9.2 KB, free 404.2 KB)",E10,"Block [*] stored as values in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -77, init = 115, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -76, init = 115, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -75, init = 115, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -74, init = 115, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:56,INFO,executor.Executor,Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:56,INFO,executor.Executor,Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:56,INFO,executor.Executor,Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:56,INFO,executor.Executor,Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -74, init = 115, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:56,INFO,executor.Executor,Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 762,E2,Got assigned task [NUM]
17/06/09,20:10:56,INFO,executor.Executor,Running task 0.0 in stage 19.0 (TID 762),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
